Control,Source,Target,Seed,Site_ID,RMSE_kW,Skill
within_cross_half,Ausgrid-B,Ausgrid-A,123,56,0.5246969988985482,0.07320059254310496
within_cross_half,Ausgrid-B,Ausgrid-A,123,59,0.35903782651610844,0.11760040743537359
within_cross_half,Ausgrid-B,Ausgrid-A,123,61,0.3867900624135064,0.07588363679382493
within_cross_half,Ausgrid-B,Ausgrid-A,123,62,0.6308957642289512,-0.037117278535977904
within_cross_half,Ausgrid-B,Ausgrid-A,123,67,0.34524061924572996,0.09212230605903837
within_cross_half,Ausgrid-B,Ausgrid-A,123,68,0.38145934199071146,0.013148754798819828
within_cross_half,Ausgrid-B,Ausgrid-A,123,69,0.31572852468087953,0.14092026746942343
within_cross_half,Ausgrid-B,Ausgrid-A,123,7,0.2677601891684328,0.07592383449484919
within_cross_half,Ausgrid-B,Ausgrid-A,123,71,0.4898899620550745,0.12443327592135223
within_cross_half,Ausgrid-B,Ausgrid-A,123,74,0.6651528579348599,0.08104477958782585
within_cross_half,Ausgrid-B,Ausgrid-A,123,76,0.41044371147288133,0.07740749667944857
within_cross_half,Ausgrid-B,Ausgrid-A,123,77,0.35701337361895413,0.10964792742021501
within_cross_half,Ausgrid-B,Ausgrid-A,123,78,0.6010204667235607,0.10462148718679953
within_cross_half,Ausgrid-B,Ausgrid-A,123,79,0.48990566404738256,0.07791000275772797
within_cross_half,Ausgrid-B,Ausgrid-A,123,83,0.4043614931671637,0.1035856171640247
within_cross_half,Ausgrid-B,Ausgrid-A,123,86,0.5194200753013508,0.0829439904817203
within_cross_half,Ausgrid-B,Ausgrid-A,123,87,0.16781254418543637,0.09247411867183941
within_cross_half,Ausgrid-B,Ausgrid-A,123,90,0.2010808864140848,0.08220452772281761
within_cross_half,Ausgrid-B,Ausgrid-A,123,91,0.55641030570049,0.032754619666050644
within_cross_half,Ausgrid-B,Ausgrid-A,123,92,0.266864899419881,0.07040766508512564
within_cross_half,Ausgrid-B,Ausgrid-A,123,93,0.36230404129162097,0.07173256880995715
within_cross_half,Ausgrid-B,Ausgrid-A,123,94,0.43476095962727773,0.03591941606514304
within_cross_half,Ausgrid-B,Ausgrid-A,123,95,0.7112200055860181,0.06085194809545047
within_same_half,PVDAQ-A,PVDAQ-A,42,1283,18.98061960227971,0.08460019091248672
within_same_half,PVDAQ-A,PVDAQ-A,42,1367,4.884791591676183,-0.00178733000247977
within_same_half,PVDAQ-A,PVDAQ-A,42,1422,0.2932295415403922,0.08119888414664345
within_same_half,PVDAQ-A,PVDAQ-A,42,4,0.059902699971504526,0.1155724133258974
within_same_half,PVDAQ-A,PVDAQ-A,7,1283,18.893083505369155,0.08882189326358192
within_same_half,PVDAQ-A,PVDAQ-A,7,1367,5.330442357075021,-0.09318269089018294
within_same_half,PVDAQ-A,PVDAQ-A,7,1422,0.2923750407150072,0.08387636441598123
within_same_half,PVDAQ-A,PVDAQ-A,7,4,0.05835343523442253,0.13844638183129898
within_same_half,PVDAQ-A,PVDAQ-A,123,1283,19.09998545169221,0.07884339908727955
within_same_half,PVDAQ-A,PVDAQ-A,123,1367,5.157112014355536,-0.05763559783973338
within_same_half,PVDAQ-A,PVDAQ-A,123,1422,0.29430779258179146,0.07782030825417596
within_same_half,PVDAQ-A,PVDAQ-A,123,4,0.05858494019944835,0.13502834929489826
within_cross_half,PVDAQ-A,PVDAQ-B,42,1199,1.6976457540972163,-0.2902331052429561
within_cross_half,PVDAQ-A,PVDAQ-B,42,1239,1.164967642144728,0.12134202200900257
within_cross_half,PVDAQ-A,PVDAQ-B,42,34,13.842956810481652,0.10558024203932659
within_cross_half,PVDAQ-A,PVDAQ-B,7,1199,1.7652194126433445,-0.34158997465353735
within_cross_half,PVDAQ-A,PVDAQ-B,7,1239,1.1511425773899095,0.13176935320997873
within_cross_half,PVDAQ-A,PVDAQ-B,7,34,14.07545736923706,0.09055793890461805
within_cross_half,PVDAQ-A,PVDAQ-B,123,1199,1.7915714318924276,-0.3616178559374319
within_cross_half,PVDAQ-A,PVDAQ-B,123,1239,1.1496145403157714,0.13292185042731408
within_cross_half,PVDAQ-A,PVDAQ-B,123,34,14.088897235531146,0.08968956359128344
within_cross_half,PVDAQ-B,PVDAQ-A,42,1283,18.921955522903616,0.0630199167428841
within_cross_half,PVDAQ-B,PVDAQ-A,42,1367,6.772488133281462,-0.24612567475324076
within_cross_half,PVDAQ-B,PVDAQ-A,42,1422,0.3184372487197601,0.06555748115517301
within_cross_half,PVDAQ-B,PVDAQ-A,42,4,0.05257170739201872,0.08983961320309597
within_cross_half,PVDAQ-B,PVDAQ-A,7,1283,19.198978113117985,0.049302272743088404
within_cross_half,PVDAQ-B,PVDAQ-A,7,1367,6.72712762485358,-0.23777942252519035
within_cross_half,PVDAQ-B,PVDAQ-A,7,1422,0.32222229494853694,0.054450400729808
within_cross_half,PVDAQ-B,PVDAQ-A,7,4,0.052835004428212345,0.0852812196451791
within_cross_half,PVDAQ-B,PVDAQ-A,123,1283,18.848880972900105,0.06663843269718861
within_cross_half,PVDAQ-B,PVDAQ-A,123,1367,7.416492578756592,-0.3646213381443766
within_cross_half,PVDAQ-B,PVDAQ-A,123,1422,0.3194681208168658,0.06253242449833052
within_cross_half,PVDAQ-B,PVDAQ-A,123,4,0.0525356427384095,0.09046399123278204
capacity_same,PVDAQ-small,PVDAQ-small,42,1199,1.6794841202446416,-0.3461628995682202
capacity_same,PVDAQ-small,PVDAQ-small,42,1239,1.2784014947896012,0.09089183199627404
capacity_same,PVDAQ-small,PVDAQ-small,42,1422,0.31952211743645825,0.08554374928499486
capacity_same,PVDAQ-small,PVDAQ-small,42,4,0.05833540408564379,0.10244278882943858
capacity_same,PVDAQ-small,PVDAQ-small,7,1199,1.77532206092466,-0.4229802261266089
capacity_same,PVDAQ-small,PVDAQ-small,7,1239,1.2375731095608027,0.1199260740940683
capacity_same,PVDAQ-small,PVDAQ-small,7,1422,0.31889483935534496,0.08733898764537107
capacity_same,PVDAQ-small,PVDAQ-small,7,4,0.057807827318304125,0.11056016350771403
capacity_same,PVDAQ-small,PVDAQ-small,123,1199,1.660077247169109,-0.3306076393451549
capacity_same,PVDAQ-small,PVDAQ-small,123,1239,1.2626711739163043,0.10207811678201517
capacity_same,PVDAQ-small,PVDAQ-small,123,1422,0.31711107600633215,0.09244402875297297
capacity_same,PVDAQ-small,PVDAQ-small,123,4,0.05831333368443396,0.10278236730789092
capacity_same,PVDAQ-large,PVDAQ-large,42,1283,17.693106194957203,0.09902088696264866
capacity_same,PVDAQ-large,PVDAQ-large,42,1367,5.715311723715154,-0.04639467083413429
capacity_same,PVDAQ-large,PVDAQ-large,42,34,14.83365157263545,0.08936091268777446
capacity_same,PVDAQ-large,PVDAQ-large,7,1283,17.520661566437457,0.10780221720165761
capacity_same,PVDAQ-large,PVDAQ-large,7,1367,5.453896709717482,0.0014668091247194148
capacity_same,PVDAQ-large,PVDAQ-large,7,34,14.774059832736656,0.09301925449033466
capacity_same,PVDAQ-large,PVDAQ-large,123,1283,17.399619866102324,0.11396597627294858
capacity_same,PVDAQ-large,PVDAQ-large,123,1367,5.364382361652241,0.017855650417486824
capacity_same,PVDAQ-large,PVDAQ-large,123,34,15.24986900305612,0.06380929047892281
capacity_cross,PVDAQ-small,PVDAQ-large,42,1283,17.750684115284695,0.10541843037459431
capacity_cross,PVDAQ-small,PVDAQ-large,42,1367,6.7540016420572675,-0.32841255953462634
capacity_cross,PVDAQ-small,PVDAQ-large,42,34,13.798815886996769,0.1145365573121504
capacity_cross,PVDAQ-small,PVDAQ-large,7,1283,17.73343583251114,0.10628769241411329
capacity_cross,PVDAQ-small,PVDAQ-large,7,1367,7.121721751526148,-0.4007376843569408
capacity_cross,PVDAQ-small,PVDAQ-large,7,34,13.843172202894351,0.11169023364921682
capacity_cross,PVDAQ-small,PVDAQ-large,123,1283,18.01386644230155,0.09215482556526344
capacity_cross,PVDAQ-small,PVDAQ-large,123,1367,7.109766416031417,-0.3983862461035421
capacity_cross,PVDAQ-small,PVDAQ-large,123,34,13.867691829484192,0.11011682089036401
capacity_cross,PVDAQ-large,PVDAQ-small,42,1199,1.4209790056162213,-0.13472717000093715
capacity_cross,PVDAQ-large,PVDAQ-small,42,1239,1.3109777053361529,0.14234422029040683
capacity_cross,PVDAQ-large,PVDAQ-small,42,1422,0.30662079712664336,0.08706398406844951
capacity_cross,PVDAQ-large,PVDAQ-small,42,4,0.053208595108770435,0.11525770428948934
capacity_cross,PVDAQ-large,PVDAQ-small,7,1199,1.7270740699731764,-0.37916032823637313
capacity_cross,PVDAQ-large,PVDAQ-small,7,1239,1.3162776247756673,0.13887695572839864
capacity_cross,PVDAQ-large,PVDAQ-small,7,1422,0.2956958969164013,0.11959189791464797
capacity_cross,PVDAQ-large,PVDAQ-small,7,4,0.053887705455276894,0.10396558793534327
capacity_cross,PVDAQ-large,PVDAQ-small,123,1199,1.655132850942765,-0.3217114457728387
capacity_cross,PVDAQ-large,PVDAQ-small,123,1239,1.3371975064293784,0.12519094311497647
capacity_cross,PVDAQ-large,PVDAQ-small,123,1422,0.30723734441604983,0.08522826962474961
capacity_cross,PVDAQ-large,PVDAQ-small,123,4,0.05215691727552381,0.1327448012262229
