Condition,Source,Target,Model,Seed,Site_ID,RMSE_kW,Skill_vs_naive,Skill_vs_smart
baseline_15min,HKUST,Ausgrid,GBM,42,135,0.2767478154504273,0.033839811803365816,0.1706028244524751
baseline_15min,HKUST,Ausgrid,GBM,42,136,0.2120958464727281,-0.1085095241888423,0.025852327459578217
baseline_15min,HKUST,Ausgrid,GBM,42,137,0.4474445300266788,-0.009251774511807476,0.3755482522318154
baseline_15min,HKUST,Ausgrid,GBM,42,138,0.40339675462865926,-0.015852841713726695,0.6519162306540832
baseline_15min,HKUST,Ausgrid,GBM,42,139,0.5046576991219606,0.013451164202323618,0.22581384966920948
baseline_15min,HKUST,Ausgrid,GBM,42,14,0.5546051547167635,0.04393677606331914,0.3616549891437838
baseline_15min,HKUST,Ausgrid,GBM,42,140,0.26157833322415536,0.04098638136834443,0.25824588866390064
baseline_15min,HKUST,Ausgrid,GBM,42,141,0.5887425519042038,-0.08048076262595671,0.40164044697916845
baseline_15min,HKUST,Ausgrid,GBM,42,142,0.4090274224731459,-0.009356342248938887,0.3224556733811287
baseline_15min,HKUST,Ausgrid,GBM,42,143,0.647764509993645,0.026075477206826236,0.45312931816542434
baseline_15min,HKUST,Ausgrid,GBM,42,144,0.34230576370961624,-0.0028592137848511,0.3019851904992781
baseline_15min,HKUST,Ausgrid,GBM,42,145,0.43704245575799067,-0.06969522675428186,0.287987247456857
baseline_15min,HKUST,Ausgrid,GBM,42,146,0.27488512998852616,0.060645442417408546,0.38948892914962974
baseline_15min,HKUST,Ausgrid,GBM,42,147,0.5963256091022717,-0.05461201465702725,0.46250922163236863
baseline_15min,HKUST,Ausgrid,GBM,42,148,0.5644442348104108,-0.015609523108364165,0.3642195485729235
baseline_15min,HKUST,Ausgrid,GBM,42,149,0.8172521536350774,0.026257697700388438,0.24746509560743257
baseline_15min,HKUST,Ausgrid,GBM,42,15,0.18262211339052145,0.03346693945512613,0.14272711063390253
baseline_15min,HKUST,Ausgrid,GBM,42,150,0.17584964402533687,0.02052616155221665,0.24229527114068783
baseline_15min,HKUST,Ausgrid,GBM,42,151,0.36876052175035723,-0.042312771556756834,0.36243267241238963
baseline_15min,HKUST,Ausgrid,GBM,42,152,0.8234590533102931,0.027419313600630768,0.25485560811679764
baseline_15min,HKUST,Ausgrid,GBM,42,153,0.2956726931476952,0.03366036353509361,0.14194111070692939
baseline_15min,HKUST,Ausgrid,GBM,42,154,0.3403897553306844,-0.004804173843772297,0.34687299580039865
baseline_15min,HKUST,Ausgrid,GBM,42,155,0.2424302628909415,0.002740844885519844,0.2638255232384472
baseline_15min,HKUST,Ausgrid,GBM,42,156,0.7409299836475772,0.041535867592653264,-0.3431064562905066
baseline_15min,HKUST,Ausgrid,GBM,42,157,0.5103199096514579,-0.01772788535045411,0.2945084541072074
baseline_15min,HKUST,Ausgrid,GBM,42,158,0.4939998623320683,-0.10817116399232352,-0.13032322172329236
baseline_15min,HKUST,Ausgrid,GBM,42,159,0.7733854989270406,-0.044063437417538154,0.43016160283184923
baseline_15min,HKUST,Ausgrid,GBM,42,16,0.5096962411948339,-0.151489587457023,0.4856531629688401
baseline_15min,HKUST,Ausgrid,GBM,42,160,0.5538869942478509,-0.050601940860998784,0.30718012303147146
baseline_15min,HKUST,Ausgrid,GBM,42,161,0.616850493188953,0.03452489766150102,0.3510530581814252
baseline_15min,HKUST,Ausgrid,GBM,42,162,0.36656755513471107,0.008566608098749318,0.24875734522843773
baseline_15min,HKUST,Ausgrid,GBM,42,163,0.23948798514595793,0.02662595651056232,0.3030245400780154
baseline_15min,HKUST,Ausgrid,GBM,42,164,0.3093432813664438,-0.01994799109655654,0.46151978614412326
baseline_15min,HKUST,Ausgrid,GBM,42,165,0.48114973149869317,0.051637487239529656,0.08533432308018252
baseline_15min,HKUST,Ausgrid,GBM,42,166,0.61986039369957,-0.07556275285782399,0.33479665520367097
baseline_15min,HKUST,Ausgrid,GBM,42,167,0.4686887792327971,0.05178683740823953,0.23548116062346336
baseline_15min,HKUST,Ausgrid,GBM,42,168,0.24351919240671813,-0.012540877864239075,0.3705137598279734
baseline_15min,HKUST,Ausgrid,GBM,42,169,0.3290739877748228,0.04268325478264312,0.05186767007289905
baseline_15min,HKUST,Ausgrid,GBM,42,17,0.570332907698926,-0.07868624386686895,0.44358446275448893
baseline_15min,HKUST,Ausgrid,GBM,42,170,0.37117787065202196,0.012172009174025833,0.02365172473055721
baseline_15min,HKUST,Ausgrid,GBM,42,171,0.2761161349345462,0.03188730309517929,0.2750422986776879
baseline_15min,HKUST,Ausgrid,GBM,42,172,0.3686481984770615,0.019188885182962467,0.3292563366646669
baseline_15min,HKUST,Ausgrid,GBM,42,173,0.3627524046860827,0.007941428274371498,0.32232330261640185
baseline_15min,HKUST,Ausgrid,GBM,42,174,0.2673875501761044,-0.0033620971181351766,0.34923917502045776
baseline_15min,HKUST,Ausgrid,GBM,42,175,0.968443824411545,-0.015324283960705953,0.26741390054015435
baseline_15min,HKUST,Ausgrid,GBM,42,176,0.35369331591898007,-0.10617741656523272,0.5612306769219295
baseline_15min,HKUST,Ausgrid,GBM,42,177,0.41877640011633316,-0.02509514556200232,0.4287299441750848
baseline_15min,HKUST,Ausgrid,GBM,42,178,0.35212703648135346,0.0009726634802983414,0.09343531183707532
baseline_15min,HKUST,Ausgrid,GBM,42,179,0.3771022220177572,-0.03075718391435922,0.41113931182333086
baseline_15min,HKUST,Ausgrid,GBM,42,18,0.35869411803541795,0.03514170736743638,0.31092314279023525
baseline_15min,HKUST,Ausgrid,GBM,42,180,0.3087215833948642,-0.03197263087716751,0.2847036801314906
baseline_15min,HKUST,Ausgrid,GBM,42,181,0.4709842359732799,-0.11673459960847121,0.2676292494965681
baseline_15min,HKUST,Ausgrid,GBM,42,182,0.21390304806037244,-0.08127573487696127,0.28002037557715975
baseline_15min,HKUST,Ausgrid,GBM,42,183,0.27884341833036524,-0.021250428325037207,0.2260666115045974
baseline_15min,HKUST,Ausgrid,GBM,42,184,0.4016512628964852,0.05754547795665366,0.2710235764166311
baseline_15min,HKUST,Ausgrid,GBM,42,185,0.5143917983402555,-0.06119245565287046,0.33521351532381205
baseline_15min,HKUST,Ausgrid,GBM,42,186,0.20835062835316115,0.021413403860225833,0.3149364964693011
baseline_15min,HKUST,Ausgrid,GBM,42,187,0.37480505621847504,0.06581546772519276,0.05832909194949498
baseline_15min,HKUST,Ausgrid,GBM,42,188,0.7871954854057598,0.03125318721505632,0.30030348865883905
baseline_15min,HKUST,Ausgrid,GBM,42,189,0.796054343663374,0.043356225603594756,0.1564587942029898
baseline_15min,HKUST,Ausgrid,GBM,42,19,0.23055155827150067,0.03972186122251398,0.3657004158827586
baseline_15min,HKUST,Ausgrid,GBM,42,190,0.49548449057617583,-0.01131880359593973,0.30891295158943555
baseline_15min,HKUST,Ausgrid,GBM,42,191,0.9040203724898968,0.017858231963506332,0.23698257556410984
baseline_15min,HKUST,Ausgrid,GBM,42,192,0.40697912059683033,-0.031198730600958013,0.3693092220222596
baseline_15min,HKUST,Ausgrid,GBM,42,193,0.4492893644177491,-0.04237109500334202,0.4457767615645363
baseline_15min,HKUST,Ausgrid,GBM,42,194,0.46208120504810174,-0.019137526555766726,0.25453985448604266
baseline_15min,HKUST,Ausgrid,GBM,42,195,0.4026369683002768,-0.024611979645504434,0.17986261197649267
baseline_15min,HKUST,Ausgrid,GBM,42,196,0.3499642900606984,0.024703919301323873,0.204102114165424
baseline_15min,HKUST,Ausgrid,GBM,42,197,0.4095073948214977,-0.051656304520743435,0.4428124856168446
baseline_15min,HKUST,Ausgrid,GBM,42,198,0.9591929003287035,0.028696562346464227,0.336756360305835
baseline_15min,HKUST,Ausgrid,GBM,42,199,0.3781753881898571,-0.04591228187816032,0.605547236654446
baseline_15min,HKUST,Ausgrid,GBM,42,2,0.41352018284722253,-0.027272135563812805,0.4331860139787612
baseline_15min,HKUST,Ausgrid,GBM,42,20,0.513330486075047,-0.060451135935580824,0.6322583910791827
baseline_15min,HKUST,Ausgrid,GBM,42,200,0.49511807823878534,-0.05071701644056392,0.4461746429621827
baseline_15min,HKUST,Ausgrid,GBM,42,201,0.5194229017581855,-0.0772018008949018,0.5034372844465232
baseline_15min,HKUST,Ausgrid,GBM,42,202,0.26216930977591957,-0.012016297610847104,0.41801889382976687
baseline_15min,HKUST,Ausgrid,GBM,42,203,0.4854000943332739,-0.002339837354820462,0.4772307959820966
baseline_15min,HKUST,Ausgrid,GBM,42,204,0.3715668290575359,-0.02843089865731918,0.320594557485384
baseline_15min,HKUST,Ausgrid,GBM,42,205,0.41470461690940597,0.02625545890676262,0.3426544835630019
baseline_15min,HKUST,Ausgrid,GBM,42,206,0.44921377166721077,-0.08796521826612835,0.33998142855236135
baseline_15min,HKUST,Ausgrid,GBM,42,207,0.45423555020788425,-0.058650606575931796,0.4151666501976632
baseline_15min,HKUST,Ausgrid,GBM,42,208,0.3923922291657536,0.013790140268394313,0.20348695103906067
baseline_15min,HKUST,Ausgrid,GBM,42,209,0.5219268541286214,0.004219892518263713,0.14117868818926904
baseline_15min,HKUST,Ausgrid,GBM,42,21,0.6516155780441651,-0.03276074554482289,0.3416563640387723
baseline_15min,HKUST,Ausgrid,GBM,42,210,0.599686257700624,0.036197282179758594,0.35256144169988846
baseline_15min,HKUST,Ausgrid,GBM,42,211,0.18302148517468655,-0.21688224908593967,0.4810607834810836
baseline_15min,HKUST,Ausgrid,GBM,42,212,0.8026532785981249,-0.011855511941349484,0.3055677852650025
baseline_15min,HKUST,Ausgrid,GBM,42,213,0.35338059013818907,0.029809755810534355,0.3971893140825554
baseline_15min,HKUST,Ausgrid,GBM,42,214,0.4099940542062625,0.0007727115984447197,0.3862544071511993
baseline_15min,HKUST,Ausgrid,GBM,42,215,0.4716706146252496,0.029584685606058314,0.3155204686006414
baseline_15min,HKUST,Ausgrid,GBM,42,216,0.28405812022135885,0.018414560576535344,0.3643982699151266
baseline_15min,HKUST,Ausgrid,GBM,42,217,0.44516238825191495,0.008480065368135503,0.3687168380519429
baseline_15min,HKUST,Ausgrid,GBM,42,218,0.47350273205257054,-0.030499483917846293,0.46896515015993545
baseline_15min,HKUST,Ausgrid,GBM,42,219,0.29704586502028574,0.08607034743678033,0.2311947739563116
baseline_15min,HKUST,Ausgrid,GBM,42,22,0.5824405856145628,0.044633446207556604,0.1719443487211475
baseline_15min,HKUST,Ausgrid,GBM,42,220,0.7088206675046697,0.02437370338240319,0.329338783079435
baseline_15min,HKUST,Ausgrid,GBM,42,221,0.45235227373224296,-0.05215062284758942,0.37399419745001816
baseline_15min,HKUST,Ausgrid,GBM,42,222,0.33230774298078597,-0.08093018743995328,0.4710224191203405
baseline_15min,HKUST,Ausgrid,GBM,42,223,0.495455041487198,-0.008514933111900325,0.09963532041148737
baseline_15min,HKUST,Ausgrid,GBM,42,224,0.5882237024242853,0.0711249723977978,0.11530595824872725
baseline_15min,HKUST,Ausgrid,GBM,42,225,0.38298438219570424,-0.05890040232008631,0.3650965588363074
baseline_15min,HKUST,Ausgrid,GBM,42,226,0.5915906238066554,0.0200887846730039,-0.20351712333883154
baseline_15min,HKUST,Ausgrid,GBM,42,227,0.25865003384719776,-0.03964923871615644,0.4361940738120901
baseline_15min,HKUST,Ausgrid,GBM,42,228,0.5490512525138503,-0.03218013309886003,0.3754596112147045
baseline_15min,HKUST,Ausgrid,GBM,42,229,0.49793379083177436,-0.07894475180335547,0.556962683898071
baseline_15min,HKUST,Ausgrid,GBM,42,23,0.36626023257995666,0.03349637737046873,0.35427208562371215
baseline_15min,HKUST,Ausgrid,GBM,42,230,0.34109725276650615,-0.09810623002703878,0.4846364413278862
baseline_15min,HKUST,Ausgrid,GBM,42,231,0.8102566829065317,0.05534106408128037,0.22435027849634892
baseline_15min,HKUST,Ausgrid,GBM,42,232,0.49268364561807393,-0.06299317182764064,0.5202082091416544
baseline_15min,HKUST,Ausgrid,GBM,42,233,0.2501831282543821,-0.0310134485864062,0.24763202951961505
baseline_15min,HKUST,Ausgrid,GBM,42,234,0.3988078239761378,-0.12531209230663087,0.4674822633661847
baseline_15min,HKUST,Ausgrid,GBM,42,235,0.3883870203531696,0.0364564543552941,0.32079199985929463
baseline_15min,HKUST,Ausgrid,GBM,42,236,0.42283192357729477,-0.028889974918037797,0.253007812987215
baseline_15min,HKUST,Ausgrid,GBM,42,237,0.4168487763599408,0.027475716117527416,0.20592548221851548
baseline_15min,HKUST,Ausgrid,GBM,42,238,0.45505445628987906,0.01556955660558923,0.31145895373248067
baseline_15min,HKUST,Ausgrid,GBM,42,239,0.2632366169688074,-0.017285116019226443,0.47517386117518157
baseline_15min,HKUST,Ausgrid,GBM,42,24,0.3282448541876611,-0.0966867580428703,0.4594664382130247
baseline_15min,HKUST,Ausgrid,GBM,42,240,0.22981864915159186,-0.08875485230439972,0.19561931146360845
baseline_15min,HKUST,Ausgrid,GBM,42,241,0.3083777841728001,-0.010750694589918286,0.3835657690370692
baseline_15min,HKUST,Ausgrid,GBM,42,242,0.6865559333657651,-0.015330785058791152,0.5051266111609523
baseline_15min,HKUST,Ausgrid,GBM,42,243,0.3430234665352858,-0.07677374332996267,0.49671338393685316
baseline_15min,HKUST,Ausgrid,GBM,42,244,0.32196289208055556,-0.017301209471408008,0.40135541777202466
baseline_15min,HKUST,Ausgrid,GBM,42,245,0.21900540563954865,-0.06859276366903977,0.5206101618470421
baseline_15min,HKUST,Ausgrid,GBM,42,246,0.4762915218987046,-0.0954275408635481,0.2799592881174032
baseline_15min,HKUST,Ausgrid,GBM,42,247,0.2657857214080285,-0.05798728942296072,0.3810919555046701
baseline_15min,HKUST,Ausgrid,GBM,42,248,0.7650882178025857,0.0011266201352519989,0.20566174448409436
baseline_15min,HKUST,Ausgrid,GBM,42,249,0.4472987233932815,-0.02979886224941075,0.17690623357598834
baseline_15min,HKUST,Ausgrid,GBM,42,25,0.6699375883007792,-0.010648807470199806,0.4720652363820561
baseline_15min,HKUST,Ausgrid,GBM,42,250,0.2626794323565273,-0.02248039515183442,0.13596615975737014
baseline_15min,HKUST,Ausgrid,GBM,42,251,0.7664323370895957,0.0113868841246072,0.12808090925089655
baseline_15min,HKUST,Ausgrid,GBM,42,252,0.2792920460489107,0.06541557215953553,0.2062238958491761
baseline_15min,HKUST,Ausgrid,GBM,42,253,0.5252933358799432,-0.05966970255421811,0.30607078716814207
baseline_15min,HKUST,Ausgrid,GBM,42,254,0.7136645634976547,0.021986564578743373,0.42162891811734005
baseline_15min,HKUST,Ausgrid,GBM,42,255,0.6241535523819705,-0.09074151169771505,0.3970379921093158
baseline_15min,HKUST,Ausgrid,GBM,42,256,0.74864476247406,-0.03349639595707066,0.32074238232149266
baseline_15min,HKUST,Ausgrid,GBM,42,257,0.5047367178406156,-0.039357569691528704,0.5043396878869625
baseline_15min,HKUST,Ausgrid,GBM,42,258,0.3281912242820572,-0.08154524109363481,0.5505580583869585
baseline_15min,HKUST,Ausgrid,GBM,42,259,0.1755351358550061,0.007654093552982855,0.3410971836098835
baseline_15min,HKUST,Ausgrid,GBM,42,26,0.5195477510734002,-0.05821079130968787,0.4069820062203575
baseline_15min,HKUST,Ausgrid,GBM,42,260,0.6956424415384119,-0.0020037881890473397,0.4684432967577731
baseline_15min,HKUST,Ausgrid,GBM,42,261,0.2704504112086416,-0.01974744550654961,0.5099275301661972
baseline_15min,HKUST,Ausgrid,GBM,42,262,0.3720895376095618,-0.07498535718220944,0.3896501603474115
baseline_15min,HKUST,Ausgrid,GBM,42,263,0.311076876670276,-0.06000123171880034,0.4164608522150475
baseline_15min,HKUST,Ausgrid,GBM,42,264,0.26771182821774137,0.07603201134457693,0.23666577962685587
baseline_15min,HKUST,Ausgrid,GBM,42,265,0.26073237298049556,-0.06777752596608333,0.4799326966753734
baseline_15min,HKUST,Ausgrid,GBM,42,266,0.5585591853394196,0.018358470208660993,0.19906334176822238
baseline_15min,HKUST,Ausgrid,GBM,42,267,0.9220457529554584,0.03916816895206421,0.16868944837152156
baseline_15min,HKUST,Ausgrid,GBM,42,268,0.460696481433993,-0.00744572037894442,0.35005498554898706
baseline_15min,HKUST,Ausgrid,GBM,42,269,0.3594248167476953,-0.027219047816229303,0.18421463504431745
baseline_15min,HKUST,Ausgrid,GBM,42,27,0.4561212855862948,0.01735867024589932,0.35209724248947394
baseline_15min,HKUST,Ausgrid,GBM,42,270,0.4688815737584683,0.01658240824493773,0.2292021404104343
baseline_15min,HKUST,Ausgrid,GBM,42,271,0.5024121476873176,0.04032690558544316,0.2801264339232842
baseline_15min,HKUST,Ausgrid,GBM,42,272,0.43545468901169726,0.017329746169194915,0.3688914660958852
baseline_15min,HKUST,Ausgrid,GBM,42,273,0.6094039267969317,-0.0025978168618283615,0.3855110246223675
baseline_15min,HKUST,Ausgrid,GBM,42,274,0.41881702268433846,-0.09084696505466394,0.37165187586282966
baseline_15min,HKUST,Ausgrid,GBM,42,275,0.507178343573798,-0.02042403964958961,0.5377877787652192
baseline_15min,HKUST,Ausgrid,GBM,42,276,0.6469259637592177,-0.07348675167748331,0.23418762865430498
baseline_15min,HKUST,Ausgrid,GBM,42,277,0.29668329364039897,-0.1808545495468341,0.42061433921465075
baseline_15min,HKUST,Ausgrid,GBM,42,278,0.15407547770191155,-0.044794145393628026,0.011895151294076811
baseline_15min,HKUST,Ausgrid,GBM,42,279,0.6094783045321278,-0.04270541733220057,0.36398777918787517
baseline_15min,HKUST,Ausgrid,GBM,42,28,0.33044553423111117,0.03257326631529189,0.3521018122710726
baseline_15min,HKUST,Ausgrid,GBM,42,280,0.45469649883461905,0.015469013802928755,0.28636795920065894
baseline_15min,HKUST,Ausgrid,GBM,42,281,0.4616819948570611,-0.008370813241818986,0.2396733309603849
baseline_15min,HKUST,Ausgrid,GBM,42,282,0.34117607736535377,-0.03406967080954537,0.37419637205121237
baseline_15min,HKUST,Ausgrid,GBM,42,283,0.22238181169140622,-0.035884501868088226,0.42540727778346776
baseline_15min,HKUST,Ausgrid,GBM,42,284,0.3735743289586653,-0.032982102004470715,0.4159582093784755
baseline_15min,HKUST,Ausgrid,GBM,42,285,0.4567341051601483,-0.030918758197066465,0.48301924260137963
baseline_15min,HKUST,Ausgrid,GBM,42,286,0.4286539579653068,-0.005795863091170972,0.39854891016268534
baseline_15min,HKUST,Ausgrid,GBM,42,287,0.5159579733133054,-0.010332177665299591,0.21499694314178042
baseline_15min,HKUST,Ausgrid,GBM,42,288,0.5252736820284514,0.03553098445800351,0.189638537650336
baseline_15min,HKUST,Ausgrid,GBM,42,289,0.6348664794710532,0.07694205507771146,0.16878460416492036
baseline_15min,HKUST,Ausgrid,GBM,42,29,0.35370167092161386,0.0008615614716442899,0.2768297971006076
baseline_15min,HKUST,Ausgrid,GBM,42,290,0.5203437764274553,0.05898119145740022,0.30157376501017197
baseline_15min,HKUST,Ausgrid,GBM,42,291,0.260494622782677,-0.02583951914923377,0.14171223848073167
baseline_15min,HKUST,Ausgrid,GBM,42,292,0.5398325047319313,0.0454706245198625,0.23865253076162574
baseline_15min,HKUST,Ausgrid,GBM,42,293,0.9095749013766883,0.022987188846284368,0.30368613798411725
baseline_15min,HKUST,Ausgrid,GBM,42,294,0.5997778123527978,-0.04543748583909091,0.3090977889717338
baseline_15min,HKUST,Ausgrid,GBM,42,295,0.3429168147427734,-0.025438471608890678,0.36564166862615644
baseline_15min,HKUST,Ausgrid,GBM,42,296,0.2603112566733143,0.02287383095208706,0.44376697778321617
baseline_15min,HKUST,Ausgrid,GBM,42,297,0.3317672514226963,-0.03674821033064779,0.2950327245366513
baseline_15min,HKUST,Ausgrid,GBM,42,298,0.16288928139777095,-0.23275622197614676,0.24506993655054632
baseline_15min,HKUST,Ausgrid,GBM,42,299,0.7092510465648013,-0.032752838793382866,0.36614861923745
baseline_15min,HKUST,Ausgrid,GBM,42,3,0.2157737027869612,0.015511457403293072,0.512469303274468
baseline_15min,HKUST,Ausgrid,GBM,42,30,0.3004277229489589,0.02003787329173634,0.24978581049900883
baseline_15min,HKUST,Ausgrid,GBM,42,300,0.5975800667596004,-0.028912608285764474,0.5366426764310458
baseline_15min,HKUST,Ausgrid,GBM,42,31,0.31509932408163077,-0.0460451824779311,0.3573122867828784
baseline_15min,HKUST,Ausgrid,GBM,42,32,0.44246187077214494,0.024169977217077476,0.36618904868314783
baseline_15min,HKUST,Ausgrid,GBM,42,33,0.6236576180838579,-0.028806234815337506,0.50169663354042
baseline_15min,HKUST,Ausgrid,GBM,42,34,0.46465520211170297,0.002081879220250493,0.4602176523332915
baseline_15min,HKUST,Ausgrid,GBM,42,35,0.6381010396520694,-0.05077858740507035,0.41745400162203594
baseline_15min,HKUST,Ausgrid,GBM,42,36,0.27319793697343575,-0.005369109305028985,0.20286562582085077
baseline_15min,HKUST,Ausgrid,GBM,42,37,0.4698374523895751,0.02055106011305652,0.344549746082209
baseline_15min,HKUST,Ausgrid,GBM,42,38,0.4537930066052439,-0.0010779044213888866,0.3898660471757067
baseline_15min,HKUST,Ausgrid,GBM,42,39,0.43129721467776394,-0.012024776117075309,0.2741718184402093
baseline_15min,HKUST,Ausgrid,GBM,42,4,0.37503825807431634,-0.02130354981987126,0.469179493775602
baseline_15min,HKUST,Ausgrid,GBM,42,40,0.2131229145752932,-0.08398161196653553,0.17628493331977813
baseline_15min,HKUST,Ausgrid,GBM,42,41,0.29273355703243586,-0.03508031815125001,0.2740952867755493
